published,post_id
2011-08-11 19:20:00,126133
2011-08-11 20:55:00,126145
2011-08-11 21:02:00,126142
2011-08-11 21:32:00,126141
2011-08-11 21:54:00,126144
2011-08-11 22:17:00,126146
2011-08-12 00:03:00,126149
2011-08-12 00:36:00,126066
2011-08-12 01:33:00,126155
2011-08-12 05:34:00,126162
2011-08-12 06:58:00,124419
2011-08-12 07:02:00,126159
2011-08-12 08:56:00,126163
2011-08-12 09:12:00,126040
2011-08-12 11:06:00,126167
2011-08-12 11:18:00,126164
2011-08-12 11:59:00,126157
2011-08-12 12:23:00,126170
2011-08-12 12:23:00,126171
2011-08-12 12:25:00,126172
2011-08-12 13:02:00,125979
2011-08-12 13:18:00,126173
2011-08-12 13:33:00,125502
2011-08-12 13:41:00,126175
2011-08-12 14:01:00,126188
2011-08-12 14:06:00,124373
2011-08-12 14:06:00,126187
2011-08-12 14:07:00,126189
2011-08-12 14:10:00,126190
2011-08-12 14:11:00,126169
2011-08-12 14:54:00,126197
2011-08-12 14:57:00,126198
2011-08-12 15:14:00,126199
2011-08-12 15:38:00,126200
2011-08-12 16:01:00,126203
2011-08-12 16:43:00,126201
2011-08-12 16:46:00,126196
2011-08-12 16:52:00,126205
2011-08-12 17:08:00,126193
2011-08-12 18:01:00,126207
2011-08-12 18:40:00,120850
2011-08-12 18:44:00,126209
2011-08-12 21:01:00,126211
2011-08-12 21:23:00,126212
2011-08-13 00:31:00,126218
2011-08-13 09:11:00,256916
2011-08-13 09:30:00,125870
2011-08-13 10:41:00,126226
2011-08-13 13:40:00,126228
2011-08-13 13:42:00,126229
2011-08-13 14:01:00,126151
2011-08-13 14:58:00,126231
2011-08-13 15:19:00,126233
2011-08-13 16:09:00,126235
2011-08-13 16:11:00,126236
2011-08-13 16:32:00,126237
2011-08-13 16:52:00,126238
2011-08-13 16:56:00,126239
2011-08-13 18:27:00,126243
2011-08-13 20:03:00,125836
2011-08-13 20:38:00,126248
2011-08-14 10:48:00,126250
2011-08-14 11:16:00,126262
2011-08-14 11:56:00,126265
2011-08-14 12:38:00,126268
2011-08-14 14:43:00,126270
2011-08-14 15:37:00,285420
2011-08-14 18:24:00,126279
2011-08-14 18:39:00,126273
2011-08-14 19:33:00,126282
2011-08-14 20:02:00,126227
2011-08-14 23:27:00,126286
2011-08-15 03:08:00,107038
2011-08-15 04:30:00,126290
2011-08-15 06:05:00,126258
2011-08-15 08:49:00,126291
2011-08-15 09:08:00,126195
2011-08-15 09:50:00,126294
2011-08-15 10:04:00,126296
2011-08-15 10:57:00,126299
2011-08-15 11:23:00,126300
2011-08-15 11:26:00,126302
2011-08-15 11:37:00,285038
2011-08-15 11:50:00,126304
2011-08-15 12:09:00,126305
2011-08-15 12:13:00,126303
2011-08-15 12:47:00,126308
2011-08-15 13:50:00,126319
2011-08-15 13:51:00,126316
2011-08-15 14:00:00,126322
2011-08-15 14:03:00,125899
2011-08-15 14:28:00,126327
2011-08-15 14:32:00,126328
2011-08-15 14:52:00,126329
2011-08-15 14:54:00,126330
2011-08-15 14:59:00,126298
2011-08-15 14:59:00,126332
2011-08-15 16:16:00,126340
2011-08-15 16:22:00,126338
2011-08-15 16:32:00,126343
2011-08-15 16:38:00,126346
2011-08-15 16:57:00,126333
2011-08-15 17:47:00,256918
2011-08-15 17:49:00,126352
2011-08-15 17:52:00,126353
2011-08-15 18:00:00,126354
2011-08-15 18:27:00,126356
2011-08-15 18:51:00,126358
2011-08-15 19:27:00,126360
2011-08-15 19:55:00,126313
2011-08-15 20:00:00,126361
2011-08-15 20:04:00,126362
2011-08-15 20:14:00,126364
2011-08-15 21:04:00,126342
2011-08-15 21:33:00,256920
2011-08-15 21:36:00,126369
2011-08-15 21:47:00,126370
2011-08-15 22:24:00,126372
2011-08-15 22:35:00,255674
2011-08-15 23:24:00,126374
2011-08-16 00:45:00,126375
2011-08-16 01:42:00,126379
2011-08-16 03:05:00,256922
2011-08-16 07:15:00,126382
2011-08-16 08:45:00,126384
2011-08-16 10:03:00,126386
2011-08-16 11:20:00,126387
2011-08-16 11:29:00,126389
2011-08-16 11:57:00,126390
2011-08-16 11:58:00,126391
2011-08-16 12:06:00,126393
2011-08-16 12:34:00,126395
2011-08-16 12:34:00,126394
2011-08-16 12:40:00,126397
2011-08-16 13:00:00,126399
2011-08-16 13:01:00,126400
2011-08-16 13:08:00,126401
2011-08-16 13:21:00,126274
2011-08-16 13:44:00,126405
2011-08-16 14:01:00,126407
2011-08-16 14:02:00,126398
2011-08-16 14:28:00,126314
2011-08-16 14:34:00,126413
2011-08-16 14:35:00,126415
2011-08-16 14:40:00,126412
2011-08-16 14:44:00,126409
2011-08-16 15:00:00,288868
2011-08-16 15:22:00,126411
2011-08-16 15:30:00,126425
2011-08-16 15:31:00,126421
2011-08-16 15:41:00,126408
2011-08-16 15:50:00,126419
2011-08-16 15:53:00,126423
2011-08-16 15:57:00,126427
2011-08-16 16:02:00,126422
2011-08-16 16:08:00,126417
2011-08-16 16:29:00,126418
2011-08-16 16:33:00,126432
2011-08-16 17:19:00,126435
2011-08-16 17:29:00,126436
2011-08-16 17:33:00,126437
2011-08-16 17:52:00,126439
2011-08-16 17:53:00,126440
2011-08-16 17:54:00,126438
2011-08-16 17:59:00,126441
2011-08-16 18:18:00,126443
2011-08-16 18:58:00,126445
2011-08-16 19:14:00,126446
2011-08-16 19:15:00,126450
2011-08-16 19:28:00,126431
2011-08-16 20:12:00,126261
2011-08-16 21:00:00,126455
2011-08-16 21:09:00,126456
2011-08-16 21:57:00,126459
2011-08-16 23:41:00,126461
2011-08-16 23:41:00,126453
2011-08-16 23:53:00,126463
2011-08-17 00:16:00,126466
2011-08-17 00:17:00,126465
2011-08-17 00:21:00,126467
2011-08-17 00:42:00,126458
2011-08-17 00:58:00,126469
2011-08-17 01:53:00,126471
2011-08-17 08:39:00,126478
2011-08-17 10:41:00,126482
2011-08-17 11:20:00,126483
2011-08-17 11:49:00,126484
2011-08-17 12:37:00,126486
2011-08-17 12:57:00,126485
2011-08-17 13:17:00,126495
2011-08-17 13:19:00,126497
2011-08-17 13:19:00,126500
2011-08-17 13:21:00,126488
2011-08-17 13:22:00,126496
2011-08-17 13:25:00,126493
2011-08-17 13:28:00,126499
2011-08-17 13:36:00,126410
2011-08-17 13:39:00,126498
2011-08-17 13:42:00,126502
2011-08-17 13:56:00,126506
2011-08-17 14:08:00,126501
2011-08-17 14:13:00,126508
2011-08-17 14:20:00,126492
2011-08-17 14:23:00,126509
2011-08-17 14:27:00,126511
2011-08-17 14:38:00,126513
2011-08-17 14:41:00,126514
2011-08-17 14:44:00,126515
2011-08-17 14:52:00,126510
2011-08-17 15:05:00,126521
2011-08-17 15:05:00,126518
2011-08-17 15:26:00,126525
2011-08-17 15:40:00,126470
2011-08-17 15:52:00,126526
2011-08-17 16:11:00,126527
2011-08-17 16:13:00,126517
2011-08-17 16:18:00,126522
2011-08-17 17:21:00,126532
2011-08-17 17:44:00,126534
2011-08-17 17:52:00,126535
2011-08-17 17:59:00,126533
2011-08-17 18:24:00,126531
2011-08-17 18:49:00,126537
2011-08-17 18:58:00,126538
2011-08-17 19:31:00,126489
2011-08-17 19:45:00,126519
2011-08-17 19:55:00,126542
2011-08-17 20:17:00,126543
2011-08-17 21:04:00,126480
2011-08-17 21:14:00,126546
2011-08-17 22:24:00,126548
2011-08-17 22:35:00,126551
2011-08-17 22:43:00,126552
2011-08-17 22:53:00,126549
2011-08-17 23:44:00,126554
2011-08-18 00:06:00,126555
2011-08-18 00:21:00,126557
2011-08-18 00:40:00,126559
2011-08-18 01:03:00,126560
2011-08-18 02:06:00,126566
2011-08-18 07:03:00,126570
2011-08-18 07:50:00,126571
2011-08-18 08:46:00,126476
2011-08-18 10:19:00,126448
2011-08-18 11:07:00,126541
2011-08-18 11:08:00,126574
2011-08-18 11:22:00,126575
2011-08-18 11:35:00,126576
2011-08-18 11:54:00,126578
2011-08-18 12:05:00,126579
2011-08-18 12:16:00,126581
2011-08-18 12:32:00,123371
2011-08-18 12:36:00,275843
2011-08-18 12:38:00,126584
2011-08-18 12:46:00,126583
2011-08-18 13:14:00,126582
2011-08-18 13:59:00,126589
2011-08-18 14:08:00,126093
2011-08-18 14:21:00,126590
2011-08-18 14:45:00,126593
2011-08-18 15:10:00,126416
2011-08-18 15:10:00,126591
2011-08-18 15:11:00,124886
2011-08-18 15:26:00,126596
2011-08-18 15:37:00,126580
2011-08-18 15:40:00,126586
2011-08-18 22:45:00,126605
2011-08-18 23:35:00,126607
2011-08-19 00:11:00,126606
2011-08-19 00:14:00,126610
2011-08-19 00:27:00,126612
2011-08-19 01:46:00,126616
2011-08-19 07:09:00,126621
2011-08-19 07:10:00,126620
2011-08-19 09:03:00,126624
2011-08-19 09:10:00,126604
2011-08-19 10:08:00,126628
2011-08-19 10:09:00,126629
2011-08-19 10:52:00,126633
2011-08-19 10:58:00,256924
2011-08-19 11:03:00,126631
2011-08-19 11:03:00,126634
2011-08-19 11:17:00,126637
2011-08-19 11:47:00,126639
2011-08-19 11:49:00,126641
2011-08-19 11:54:00,126643
2011-08-19 11:55:00,126644
2011-08-19 11:58:00,126640
2011-08-19 11:58:00,126645
2011-08-19 12:00:00,126638
2011-08-19 12:01:00,126642
2011-08-19 12:01:00,126646
2011-08-19 12:02:00,126630
2011-08-19 12:35:00,126585
2011-08-19 12:58:00,125758
2011-08-19 13:08:00,126653
2011-08-19 13:26:00,126647
2011-08-19 13:26:00,126651
2011-08-19 13:36:00,126658
2011-08-19 13:53:00,126660
2011-08-19 14:09:00,126661
2011-08-19 14:10:00,126662
2011-08-19 14:14:00,126663
2011-08-19 14:17:00,126654
2011-08-19 14:26:00,126665
2011-08-19 14:47:00,126667
2011-08-19 14:52:00,126668
2011-08-19 14:54:00,126669
2011-08-19 15:09:00,126655
2011-08-19 15:10:00,126672
2011-08-19 16:00:00,126675
2011-08-19 16:25:00,126679
2011-08-19 16:37:00,126681
2011-08-19 16:56:00,126674
2011-08-19 16:56:00,126682
2011-08-19 16:57:00,126678
2011-08-19 17:11:00,126603
2011-08-19 17:15:00,126686
2011-08-19 17:16:00,126687
2011-08-19 18:03:00,256926
2011-08-19 18:04:00,125769
2011-08-19 18:21:00,125839
2011-08-19 18:31:00,126691
2011-08-19 18:44:00,126388
2011-08-19 19:18:00,126697
2011-08-19 20:01:00,126701
2011-08-19 21:15:00,126245
2011-08-19 22:13:00,126704
2011-08-19 22:52:00,126709
2011-08-20 00:38:00,126711
2011-08-20 01:56:00,126710
2011-08-20 02:02:00,126714
2011-08-20 09:21:00,126716
2011-08-20 09:58:00,126717
2011-08-20 12:56:00,126718
2011-08-20 13:38:00,126289
2011-08-20 16:16:00,126722
2011-08-20 17:29:00,261444
2011-08-20 19:08:00,126705
2011-08-20 19:40:00,284780
2011-08-20 20:16:00,126726
2011-08-20 23:26:00,126731
2011-08-20 23:36:00,126730
2011-08-20 23:46:00,126729
2011-08-21 00:09:00,126733
2011-08-21 02:08:00,126734
2011-08-21 02:29:00,126736
2011-08-21 02:31:00,126737
2011-08-21 03:09:00,126738
2011-08-21 05:13:00,126739
2011-08-21 08:17:00,126740
2011-08-21 08:45:00,126741
2011-08-21 11:07:00,126744
2011-08-21 11:21:00,126656
2011-08-21 11:36:00,126745
2011-08-21 12:41:00,126747
2011-08-21 14:38:00,126748
2011-08-21 15:25:00,261768
2011-08-21 15:37:00,126751
2011-08-21 17:11:00,126750
2011-08-21 17:28:00,126755
2011-08-21 18:41:00,126753
2011-08-21 18:59:00,261860
2011-08-21 20:27:00,126764
2011-08-21 20:29:00,126275
2011-08-21 21:11:00,126765
2011-08-21 23:03:00,126757
2011-08-21 23:46:00,126770
2011-08-22 00:45:00,126758
2011-08-22 01:27:00,116268
2011-08-22 04:23:00,126773
2011-08-22 05:54:00,126774
2011-08-22 07:23:00,126775
2011-08-22 07:31:00,126708
2011-08-22 09:02:00,126776
2011-08-22 09:37:00,126777
2011-08-22 11:22:00,126784
2011-08-22 11:42:00,126788
2011-08-22 11:49:00,126785
2011-08-22 11:53:00,126786
2011-08-22 12:06:00,126792
2011-08-22 12:26:00,126791
2011-08-22 12:31:00,126664
2011-08-22 12:36:00,126796
2011-08-22 12:37:00,126766
2011-08-22 12:37:00,126797
2011-08-22 13:07:00,126795
2011-08-22 13:09:00,126800
2011-08-22 13:34:00,126804
2011-08-22 13:41:00,126806
2011-08-22 14:07:00,126808
2011-08-22 14:11:00,256928
2011-08-22 14:15:00,126810
2011-08-22 14:17:00,126811
2011-08-22 14:17:00,126783
2011-08-22 14:38:00,126799
2011-08-22 14:41:00,126790
2011-08-22 14:54:00,126814
2011-08-22 14:58:00,126793
2011-08-22 15:10:00,126813
2011-08-22 15:20:00,126816
2011-08-22 15:37:00,126802
2011-08-22 15:38:00,124403
2011-08-22 15:40:00,126817
2011-08-22 15:52:00,126819
2011-08-22 16:06:00,126820
2011-08-22 16:09:00,126821
2011-08-22 16:26:00,126824
2011-08-22 16:41:00,126825
2011-08-22 16:42:00,126826
2011-08-22 16:58:00,126828
2011-08-22 17:22:00,126829
2011-08-22 17:47:00,126832
2011-08-22 17:53:00,126833
2011-08-22 17:55:00,126834
2011-08-22 17:55:00,126831
2011-08-22 17:57:00,126835
2011-08-22 18:07:00,126693
2011-08-22 18:07:00,126837
2011-08-22 18:10:00,126836
2011-08-22 18:10:00,126805
2011-08-22 18:11:00,126803
2011-08-22 18:22:00,126839
2011-08-22 18:56:00,126844
2011-08-22 19:03:00,126845
2011-08-22 19:15:00,126840
2011-08-22 19:16:00,126846
2011-08-22 20:00:00,126851
2011-08-22 20:25:00,126849
2011-08-22 20:44:00,122178
2011-08-22 21:00:00,126822
2011-08-22 21:03:00,126848
2011-08-22 21:10:00,126853
2011-08-22 21:12:00,126854
2011-08-22 22:23:00,126856
2011-08-22 22:27:00,126857
2011-08-22 23:20:00,126860
2011-08-22 23:42:00,126862
2011-08-23 00:17:00,126863
2011-08-23 01:35:00,126864
2011-08-23 01:46:00,126865
2011-08-23 09:34:00,126872
2011-08-23 09:47:00,126874
2011-08-23 10:04:00,126818
2011-08-23 11:01:00,126875
2011-08-23 11:03:00,126879
2011-08-23 11:55:00,126882
2011-08-23 11:58:00,126883
2011-08-23 12:02:00,126885
2011-08-23 12:07:00,126886
2011-08-23 12:09:00,126887
2011-08-23 12:11:00,126888
2011-08-23 12:14:00,126889
2011-08-23 12:24:00,126881
2011-08-23 12:26:00,104952
2011-08-23 12:33:00,126890
2011-08-23 12:36:00,126891
2011-08-23 12:55:00,126871
2011-08-23 13:26:00,126893
2011-08-23 13:29:00,126894
2011-08-23 13:38:00,126897
2011-08-23 13:45:00,126898
2011-08-23 13:50:00,126899
2011-08-23 14:07:00,126901
2011-08-23 14:33:00,126904
2011-08-23 14:36:00,126858
2011-08-23 14:37:00,126892
2011-08-23 14:53:00,126907
2011-08-23 14:55:00,126908
2011-08-23 15:03:00,126910
2011-08-23 15:15:00,126911
2011-08-23 15:19:00,126912
2011-08-23 15:32:00,126902
2011-08-23 15:42:00,126900
2011-08-23 16:31:00,126916
2011-08-23 16:39:00,126676
2011-08-23 17:01:00,126918
2011-08-23 17:02:00,126850
2011-08-23 17:10:00,104100
2011-08-23 17:10:00,126914
2011-08-23 17:12:00,104221
2011-08-23 17:16:00,104634
2011-08-23 18:23:00,126920
2011-08-23 18:47:00,126924
2011-08-23 19:03:00,126928
2011-08-23 19:05:00,126929
2011-08-23 19:09:00,126930
2011-08-23 22:29:00,126922
2011-08-23 23:15:00,126941
2011-08-23 23:19:00,126937
2011-08-23 23:57:00,126942
2011-08-24 00:49:00,126944
2011-08-24 00:57:00,126947
2011-08-24 03:51:00,126913
2011-08-24 04:09:00,126950
2011-08-24 04:47:00,126877
2011-08-24 09:00:00,126954
2011-08-24 09:19:00,126957
2011-08-24 09:47:00,126959
2011-08-24 10:05:00,126960
2011-08-24 10:41:00,126780
2011-08-24 11:23:00,126963
2011-08-24 11:49:00,126966
2011-08-24 12:05:00,126965
2011-08-24 12:12:00,126968
2011-08-24 12:17:00,126971
2011-08-24 12:20:00,126972
2011-08-24 12:22:00,126964
2011-08-24 12:23:00,126974
2011-08-24 12:30:00,126976
2011-08-24 12:42:00,126841
2011-08-24 12:50:00,288870
2011-08-24 12:52:00,126979
2011-08-24 13:08:00,126981
2011-08-24 13:39:00,126982
2011-08-24 13:40:00,126983
2011-08-24 14:14:00,126980
2011-08-24 14:29:00,126986
2011-08-24 14:56:00,126989
2011-08-24 14:58:00,126990
2011-08-24 15:02:00,126991
2011-08-24 15:03:00,126987
2011-08-24 15:15:00,126619
2011-08-24 15:35:00,126988
2011-08-24 15:40:00,126993
2011-08-24 15:51:00,107375
2011-08-24 16:03:00,126994
2011-08-24 16:22:00,126996
2011-08-24 16:33:00,109899
2011-08-24 16:37:00,111095
2011-08-24 16:43:00,126995
2011-08-24 17:18:00,111114
2011-08-24 17:22:00,284754
2011-08-24 17:27:00,127005
2011-08-24 17:44:00,127006
2011-08-24 17:46:00,127007
2011-08-24 17:51:00,127008
2011-08-24 19:27:00,127009
2011-08-24 22:08:00,127014
2011-08-24 23:32:00,126970
2011-08-25 00:31:00,127020
2011-08-25 03:00:00,127024
2011-08-25 06:07:00,127023
2011-08-25 06:08:00,127026
2011-08-25 06:18:00,127027
2011-08-25 08:58:00,127028
2011-08-25 08:58:00,126632
2011-08-25 09:46:00,126827
2011-08-25 10:58:00,127032
2011-08-25 11:02:00,127033
2011-08-25 11:08:00,127030
2011-08-25 11:09:00,127031
2011-08-25 11:19:00,127036
2011-08-25 11:45:00,127037
2011-08-25 12:03:00,127041
2011-08-25 12:05:00,127039
2011-08-25 12:38:00,127043
2011-08-25 13:30:00,127047
2011-08-25 13:39:00,127049
2011-08-25 13:42:00,127050
2011-08-25 13:43:00,127045
2011-08-25 14:28:00,127052
2011-08-25 14:32:00,127055
2011-08-25 14:42:00,127056
2011-08-25 15:21:00,127040
2011-08-25 15:27:00,127058
2011-08-25 15:28:00,127048
2011-08-25 15:39:00,121182
2011-08-25 16:52:00,125284
2011-08-25 16:59:00,127053
2011-08-25 17:04:00,127061
2011-08-25 17:29:00,127067
2011-08-25 17:39:00,127070
2011-08-25 17:39:00,127069
2011-08-25 17:48:00,127063
2011-08-25 17:56:00,111287
2011-08-25 17:58:00,111306
2011-08-25 18:12:00,127072
2011-08-25 18:54:00,127075
2011-08-25 19:01:00,127062
2011-08-25 19:08:00,127073
2011-08-25 19:34:00,127064
2011-08-25 20:29:00,127079
2011-08-25 20:30:00,127076
2011-08-25 20:34:00,256930
2011-08-25 20:43:00,127084
2011-08-25 21:37:00,127086
2011-08-25 22:00:00,127090
2011-08-25 22:03:00,127080
2011-08-25 22:09:00,127092
2011-08-25 22:41:00,127095
2011-08-25 22:46:00,127088
2011-08-25 22:48:00,127094
2011-08-25 22:49:00,127096
2011-08-25 23:47:00,127099
2011-08-26 03:51:00,127106
2011-08-26 04:52:00,127107
2011-08-26 07:29:00,127109
2011-08-26 08:59:00,127111
2011-08-26 09:54:00,127113
2011-08-26 10:06:00,127115
2011-08-26 10:27:00,127101
2011-08-26 10:47:00,127118
2011-08-26 10:56:00,287694
2011-08-26 11:23:00,126650
2011-08-26 11:25:00,127121
2011-08-26 11:26:00,126915
2011-08-26 11:44:00,127123
2011-08-26 12:07:00,127117
2011-08-26 12:25:00,126921
2011-08-26 12:40:00,127130
2011-08-26 13:01:00,284616
2011-08-26 13:31:00,127134
2011-08-26 13:33:00,127136
2011-08-26 13:44:00,127138
2011-08-26 13:53:00,127133
2011-08-26 14:06:00,127110
2011-08-26 14:08:00,127083
2011-08-26 14:41:00,127140
2011-08-26 14:57:00,127142
2011-08-26 15:52:00,127144
2011-08-26 15:59:00,127135
2011-08-26 16:14:00,127104
2011-08-26 16:40:00,127146
2011-08-26 16:41:00,127145
2011-08-26 16:52:00,127148
2011-08-26 17:35:00,127151
2011-08-26 17:37:00,127108
2011-08-26 21:30:00,127161
2011-08-26 23:13:00,127163
2011-08-26 23:39:00,127164
2011-08-27 02:16:00,127114
2011-08-27 04:20:00,127168
2011-08-27 11:44:00,127170
2011-08-27 12:12:00,127172
2011-08-27 13:44:00,127176
2011-08-27 15:13:00,127179
2011-08-27 16:08:00,127167
2011-08-27 16:43:00,127182
2011-08-27 19:00:00,121096
2011-08-27 19:15:00,127185
2011-08-27 19:31:00,127186
2011-08-27 22:01:00,127171
2011-08-27 22:08:00,127190
2011-08-27 22:26:00,127192
2011-08-27 23:00:00,127194
2011-08-28 01:16:00,255676
2011-08-28 01:19:00,256932
2011-08-28 07:26:00,127198
2011-08-28 09:18:00,126230
2011-08-28 09:56:00,127183
2011-08-28 12:42:00,127200
2011-08-28 13:00:00,127202
2011-08-28 14:46:00,253710
2011-08-28 15:13:00,127207
2011-08-28 16:11:00,127210
2011-08-28 17:04:00,127189
2011-08-28 17:57:00,127212
2011-08-28 20:56:00,127214
2011-08-28 21:05:00,127218
2011-08-28 21:44:00,127220
2011-08-28 22:14:00,127213
2011-08-28 23:32:00,127216
2011-08-29 08:31:00,127224
2011-08-29 10:06:00,127227
2011-08-29 10:13:00,127228
2011-08-29 10:25:00,127222
2011-08-29 10:27:00,127230
2011-08-29 10:28:00,126475
2011-08-29 10:36:00,127180
2011-08-29 10:40:00,126847
2011-08-29 10:48:00,127225
2011-08-29 10:49:00,127233
2011-08-29 10:50:00,127234
2011-08-29 11:12:00,127236
2011-08-29 11:12:00,127232
2011-08-29 11:13:00,127237
2011-08-29 11:14:00,127235
2011-08-29 11:19:00,127203
2011-08-29 11:36:00,127241
2011-08-29 11:38:00,127238
2011-08-29 11:52:00,127240
2011-08-29 12:00:00,127223
2011-08-29 12:03:00,127245
2011-08-29 12:16:00,127243
2011-08-29 12:16:00,127246
2011-08-29 12:37:00,127249
2011-08-29 12:52:00,127250
2011-08-29 13:00:00,127252
2011-08-29 14:07:00,127016
2011-08-29 14:13:00,127257
2011-08-29 14:38:00,126787
2011-08-29 14:48:00,127262
2011-08-29 15:04:00,127173
2011-08-29 15:05:00,127265
2011-08-29 15:07:00,127259
2011-08-29 15:13:00,127266
2011-08-29 15:17:00,127255
2011-08-29 15:31:00,127267
2011-08-29 15:49:00,127268
2011-08-29 16:02:00,127239
2011-08-29 16:11:00,127271
2011-08-29 16:15:00,111358
2011-08-29 16:33:00,127273
2011-08-29 16:47:00,127276
2011-08-29 16:52:00,127279
2011-08-29 17:06:00,127278
2011-08-29 17:32:00,127285
2011-08-29 17:46:00,127282
2011-08-29 17:47:00,127287
2011-08-29 18:12:00,127290
2011-08-29 18:25:00,127291
2011-08-29 18:40:00,127293
2011-08-29 18:51:00,127295
2011-08-29 19:01:00,127296
2011-08-29 19:06:00,127297
2011-08-29 19:34:00,127298
2011-08-29 19:37:00,127301
2011-08-29 20:25:00,127288
2011-08-29 22:22:00,127308
2011-08-29 22:52:00,127281
2011-08-29 23:20:00,127304
2011-08-29 23:27:00,127270
2011-08-29 23:38:00,127314
2011-08-29 23:56:00,127184
2011-08-30 00:17:00,127315
2011-08-30 00:37:00,127316
2011-08-30 03:06:00,127320
2011-08-30 08:30:00,127319
2011-08-30 09:47:00,127324
2011-08-30 09:49:00,127325
2011-08-30 09:49:00,127275
2011-08-30 10:06:00,127328
2011-08-30 10:25:00,127321
2011-08-30 11:04:00,127330
2011-08-30 11:34:00,127332
2011-08-30 11:46:00,127333
2011-08-30 11:50:00,127334
2011-08-30 11:52:00,127322
2011-08-30 11:56:00,127150
2011-08-30 12:10:00,127336
2011-08-30 12:10:00,127337
2011-08-30 12:21:00,127339
2011-08-30 12:34:00,127342
2011-08-30 12:51:00,127343
2011-08-30 12:52:00,127258
2011-08-30 13:12:00,127344
2011-08-30 13:29:00,127348
2011-08-30 13:52:00,127350
2011-08-30 14:06:00,127352
2011-08-30 14:11:00,127351
2011-08-30 14:13:00,127346
2011-08-30 15:05:00,127356
2011-08-30 15:42:00,127360
2011-08-30 15:57:00,127353
2011-08-30 16:05:00,127137
2011-08-30 16:08:00,127361
2011-08-30 16:34:00,127362
2011-08-30 16:36:00,127363
2011-08-30 16:51:00,127364
2011-08-30 17:03:00,127359
2011-08-30 17:16:00,127369
2011-08-30 17:32:00,284618
2011-08-30 18:21:00,127374
2011-08-30 18:41:00,127375
2011-08-30 19:04:00,127376
2011-08-30 19:19:00,127378
2011-08-30 19:33:00,127382
2011-08-30 20:11:00,127384
2011-08-30 20:11:00,127383
2011-08-30 20:32:00,127385
2011-08-30 22:06:00,127390
2011-08-30 23:00:00,127387
2011-08-30 23:16:00,127392
2011-08-30 23:24:00,127393
2011-08-30 23:54:00,127394
2011-08-31 00:23:00,127395
2011-08-31 01:33:00,127397
2011-08-31 02:18:00,127398
2011-08-31 04:24:00,127400
2011-08-31 05:58:00,127403
2011-08-31 06:42:00,127404
2011-08-31 09:13:00,127396
2011-08-31 09:15:00,127406
2011-08-31 09:42:00,127354
2011-08-31 09:44:00,127408
2011-08-31 10:09:00,127409
2011-08-31 10:25:00,127251
2011-08-31 10:58:00,127405
2011-08-31 11:21:00,127416
2011-08-31 11:31:00,127418
2011-08-31 11:47:00,127421
2011-08-31 11:52:00,127415
2011-08-31 11:52:00,127413
2011-08-31 11:59:00,127423
2011-08-31 12:00:00,127424
2011-08-31 12:03:00,126973
2011-08-31 12:19:00,127274
2011-08-31 12:38:00,127426
2011-08-31 13:12:00,127358
2011-08-31 13:52:00,127428
2011-08-31 13:52:00,127429
2011-08-31 13:59:00,127425
2011-08-31 14:01:00,127188
2011-08-31 14:17:00,127427
2011-08-31 14:23:00,127430
2011-08-31 14:43:00,127366
2011-08-31 14:57:00,127420
2011-08-31 15:11:00,127432
2011-08-31 15:33:00,127401
2011-08-31 16:21:00,127438
2011-08-31 16:25:00,127431
2011-08-31 16:39:00,99535
2011-08-31 16:57:00,127440
2011-08-31 18:50:00,127446
2011-08-31 19:32:00,127444
2011-08-31 19:37:00,127448
2011-08-31 20:17:00,127453
2011-08-31 20:31:00,127454
2011-08-31 20:43:00,127456
2011-08-31 20:59:00,127457
2011-08-31 21:00:00,127458
2011-08-31 21:18:00,127451
2011-08-31 21:56:00,127464
2011-08-31 22:12:00,127461
2011-08-31 22:29:00,127466
2011-08-31 22:37:00,127467
2011-08-31 23:11:00,127470
2011-08-31 23:49:00,127471
2011-08-31 23:50:00,127472
2011-09-01 01:38:00,122746
2011-09-01 03:38:00,127479
2011-09-01 06:23:00,127481
2011-09-01 07:54:00,127474
2011-09-01 08:27:00,127482
2011-09-01 09:21:00,127484
2011-09-01 09:30:00,127485
2011-09-01 09:54:00,127487
2011-09-01 10:37:00,127488
2011-09-01 10:38:00,127489
2011-09-01 10:52:00,127492
2011-09-01 10:52:00,127491
2011-09-01 10:58:00,127493
2011-09-01 11:42:00,78164
2011-09-01 11:42:00,127496
2011-09-01 11:52:00,127486
2011-09-01 11:54:00,127498
2011-09-01 12:12:00,127499
2011-09-01 12:24:00,127500
2011-09-01 12:31:00,127391
2011-09-01 12:34:00,127501
2011-09-01 12:51:00,127502
2011-09-01 13:27:00,127505
2011-09-01 13:44:00,126949
2011-09-01 13:57:00,127507
2011-09-01 14:13:00,127508
2011-09-01 15:31:00,127449
2011-09-01 15:37:00,127504
2011-09-01 15:44:00,127478
2011-09-01 15:47:00,127441
2011-09-01 15:52:00,127511
2011-09-01 16:45:00,127497
2011-09-01 16:45:00,127512
2011-09-01 17:24:00,127520
2011-09-01 17:26:00,127522
2011-09-01 17:38:00,127518
2011-09-01 17:41:00,127526
2011-09-01 17:58:00,127521
2011-09-01 17:59:00,78870
2011-09-01 18:00:00,127530
2011-09-01 18:06:00,127532
2011-09-01 18:22:00,127534
2011-09-01 18:36:00,256934
2011-09-01 18:37:00,127535
